task,group,metric,advice_type,batch,mean,std,min,max,n_seeds,seeds,common_horizon,report_interval,sd_shading
repeat-copy,structural_features,ber,position,2000,0.34985329705290497,0.007065374136049024,0.3381359842792153,0.3562131492048502,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,2200,0.35313887420110407,0.0020545616714815135,0.35079004548490045,0.3561317138373852,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,2400,0.34736338795162736,0.0069875174071486156,0.33614273931831123,0.3537285291031003,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,2600,0.339971058871597,0.004449190195934504,0.3335658653080463,0.3461259837448597,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,2800,0.34271698817610746,0.005929427627430532,0.3363249969854951,0.35125585496425626,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,3000,0.3363302635308355,0.0025624712413946714,0.3327646631002426,0.34001030031591656,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,3200,0.33371089103631674,0.004885584552076967,0.32698353871703145,0.3393626057356596,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,3400,0.33445385004393763,0.0019364682162673376,0.3322143694385886,0.3365180037543178,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,3600,0.32417600237764416,0.006370983240435553,0.3154728041216731,0.33034055687487124,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,3800,0.3251637066807598,0.003664035826272593,0.3216626521199942,0.33070788994431494,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,4000,0.3241874696593732,0.0038578261899306684,0.3200380863621831,0.3303801099956036,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,4200,0.3205233488883823,0.004616006891988023,0.31331667080521586,0.32505728587508204,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,4400,0.31946717847138645,0.0046118052703276674,0.3135712531581521,0.3262290658056736,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,4600,0.3183879220578819,0.009852569133140828,0.3060505900904536,0.3335368454828858,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,4800,0.31711621944094076,0.0051321827426490906,0.3101579079777002,0.32275022310204804,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,5000,0.3097399086738005,0.007636682703901665,0.29698582775890825,0.31714688990265133,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,5200,0.3068986672349274,0.01541543286026686,0.28095549926161767,0.32029648061841726,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,5400,0.3030653296411038,0.022782204853337165,0.26467727083712816,0.32429699175059795,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,5600,0.2866822741460055,0.04808237606714512,0.2037646222114563,0.3211776687577367,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,5800,0.26918849161360414,0.0709839391419246,0.14630936259403826,0.31399676043540237,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,6000,0.2569081205595285,0.0977363718336355,0.08771575599908829,0.31805358447134496,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,6200,0.25614522799558476,0.10513352684975151,0.07404945409623906,0.31710635222494604,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,6400,0.24815708298352546,0.1119190229235837,0.05431898016948253,0.31420040905475616,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,6600,0.24287966868898364,0.12211768395443491,0.031489995329175145,0.31976597018539904,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,6800,0.23679575083500826,0.12458026315084107,0.02104877251025755,0.3122215643897653,4,"1000,1001,1002,1003",59000,200,True
repeat-copy,structural_features,ber,position,7000,0.2370470363726781,0.12896215419221627,0.013688871035701594,0.31357388451695445,4,"1000,1001,1002,1003",59000,200,True
